Time(s) Residual_Strain
1.20424085e-01 1.63395737e-23
1.20464093e-01 1.75252541e-23
1.20504101e-01 1.86157961e-23
1.20544109e-01 1.96046023e-23
1.20584117e-01 2.04856290e-23
1.20624125e-01 2.12534222e-23
1.20664133e-01 2.19031517e-23
1.20704141e-01 2.24306409e-23
1.20744149e-01 2.28323931e-23
1.20784157e-01 2.31056143e-23
1.20824165e-01 2.32482319e-23
1.20864173e-01 2.32589095e-23
1.20904181e-01 2.31370573e-23
1.20944189e-01 2.28828385e-23
1.20984197e-01 2.24971715e-23
1.21024205e-01 2.19817276e-23
1.21064213e-01 2.13389246e-23
1.21104221e-01 2.05719157e-23
1.21144229e-01 1.96845748e-23
1.21184237e-01 1.86814774e-23
1.21224245e-01 1.75678769e-23
1.21264253e-01 1.63496777e-23
1.21304261e-01 1.50334039e-23
1.21344269e-01 1.36261651e-23
1.21384277e-01 1.21356177e-23
1.21424285e-01 1.05699236e-23
1.21464293e-01 8.93770571e-24
1.21504301e-01 7.24800090e-24
1.21544309e-01 5.51020976e-24
1.21584317e-01 3.73404469e-24
1.21624325e-01 1.92947575e-24
1.21664333e-01 1.06674885e-25
1.21704341e-01 -1.72404128e-24
1.21744349e-01 -3.55226965e-24
1.21784357e-01 -5.36757959e-24
1.21824365e-01 -7.15957230e-24
1.21864373e-01 -8.91794018e-24
1.21904381e-01 -1.06325260e-23
1.21944389e-01 -1.22933813e-23
1.21984397e-01 -1.38908241e-23
1.22024405e-01 -1.54154949e-23
1.22064413e-01 -1.68584116e-23
1.22104421e-01 -1.82110220e-23
1.22144429e-01 -1.94652544e-23
1.22184437e-01 -2.06135655e-23
1.22224445e-01 -2.16489855e-23
1.22264453e-01 -2.25651600e-23
1.22304461e-01 -2.33563889e-23
1.22344469e-01 -2.40176615e-23
1.22384477e-01 -2.45446875e-23
1.22424485e-01 -2.49339250e-23
1.22464493e-01 -2.51826028e-23
1.22504501e-01 -2.52887401e-23
1.22544509e-01 -2.52511605e-23
1.22584517e-01 -2.50695021e-23
1.22624525e-01 -2.47442227e-23
1.22664533e-01 -2.42766006e-23
1.22704541e-01 -2.36687306e-23
1.22744549e-01 -2.29235151e-23
1.22784557e-01 -2.20446513e-23
1.22824565e-01 -2.10366129e-23
1.22864573e-01 -1.99046275e-23
1.22904581e-01 -1.86546505e-23
1.22944589e-01 -1.72933336e-23
1.22984597e-01 -1.58279899e-23
1.23024605e-01 -1.42665544e-23
1.23064613e-01 -1.26175420e-23
1.23104621e-01 -1.08900007e-23
1.23144629e-01 -9.09346258e-24
1.23184637e-01 -7.23789092e-24
1.23224645e-01 -5.33362562e-24
1.23264653e-01 -3.39132554e-24
1.23304661e-01 -1.42190904e-24
1.23344669e-01 5.63507170e-25
1.23384677e-01 2.55367063e-24
1.23424685e-01 4.53725671e-24
1.23464693e-01 6.50293287e-24
1.23504701e-01 8.43942323e-24
1.23544709e-01 1.03355731e-23
1.23584717e-01 1.21804128e-23
1.23624725e-01 1.39632215e-23
1.23664733e-01 1.56735887e-23
1.23704741e-01 1.73014751e-23
1.23744749e-01 1.88372713e-23
1.23784757e-01 2.02718544e-23
1.23824765e-01 2.15966416e-23
1.23864773e-01 2.28036417e-23
1.23904781e-01 2.38855028e-23
1.23944789e-01 2.48355568e-23
1.23984797e-01 2.56478600e-23
1.24024805e-01 2.63172303e-23
1.24064813e-01 2.68392794e-23
1.24104821e-01 2.72104410e-23
1.24144829e-01 2.74279947e-23
1.24184837e-01 2.74900846e-23
1.24224845e-01 2.73957338e-23
1.24264853e-01 2.71448527e-23
1.24304861e-01 2.67382440e-23
1.24344869e-01 2.61776008e-23
1.24384877e-01 2.54655014e-23
1.24424885e-01 2.46053974e-23
1.24464893e-01 2.36015980e-23
1.24504901e-01 2.24592486e-23
1.24544909e-01 2.11843051e-23
1.24584917e-01 1.97835030e-23
1.24624925e-01 1.82643219e-23
1.24664933e-01 1.66349467e-23
1.24704941e-01 1.49042226e-23
1.24744949e-01 1.30816083e-23
1.24784957e-01 1.11771241e-23
1.24824965e-01 9.20129715e-24
1.24864973e-01 7.16510328e-24
1.24904981e-01 5.07990658e-24
1.24944989e-01 2.95739594e-24
1.24984997e-01 8.09519792e-25
1.25025005e-01 -1.35158095e-24
1.25065013e-01 -3.51364131e-24
1.25105021e-01 -5.66434169e-24
1.25145029e-01 -7.79137785e-24
1.25185037e-01 -9.88253111e-24
1.25225045e-01 -1.19257383e-23
1.25265053e-01 -1.39091613e-23
1.25305061e-01 -1.58212551e-23
1.25345069e-01 -1.76508351e-23
1.25385077e-01 -1.93871422e-23
1.25425085e-01 -2.10199058e-23
1.25465093e-01 -2.25394042e-23
1.25505101e-01 -2.39365225e-23
1.25545109e-01 -2.52028066e-23
1.25585117e-01 -2.63305144e-23
1.25625125e-01 -2.73126627e-23
1.25665133e-01 -2.81430697e-23
1.25705141e-01 -2.88163940e-23
1.25745149e-01 -2.93281680e-23
1.25785157e-01 -2.96748271e-23
1.25825165e-01 -2.98537333e-23
1.25865173e-01 -2.98631945e-23
1.25905181e-01 -2.97024775e-23
1.25945189e-01 -2.93718162e-23
1.25985197e-01 -2.88724139e-23
1.26025205e-01 -2.82064407e-23
1.26065213e-01 -2.73770249e-23
1.26105221e-01 -2.63882388e-23
1.26145229e-01 -2.52450795e-23
1.26185237e-01 -2.39534440e-23
1.26225245e-01 -2.25200991e-23
1.26265253e-01 -2.09526467e-23
1.26305261e-01 -1.92594835e-23
1.26345269e-01 -1.74497562e-23
1.26385277e-01 -1.55333128e-23
1.26425285e-01 -1.35206490e-23
1.26465293e-01 -1.14228510e-23
1.26505301e-01 -9.25153452e-24
1.26545309e-01 -7.01878118e-24
1.26585317e-01 -4.73707105e-24
1.26625325e-01 -2.41921331e-24
1.26665333e-01 -7.82745204e-26
1.26705341e-01 2.27249481e-24
1.26745349e-01 4.61973503e-24
1.26785357e-01 6.95005304e-24
1.26825365e-01 9.25009850e-24
1.26865373e-01 1.15066401e-23
1.26905381e-01 1.37066415e-23
1.26945389e-01 1.58373363e-23
1.26985397e-01 1.78863019e-23
1.27025405e-01 1.98415320e-23
1.27065413e-01 2.16915063e-23
1.27105421e-01 2.34252580e-23
1.27145429e-01 2.50324393e-23
1.27185437e-01 2.65033820e-23
1.27225445e-01 2.78291557e-23
1.27265453e-01 2.90016218e-23
1.27305461e-01 3.00134828e-23
1.27345469e-01 3.08583274e-23
1.27385477e-01 3.15306705e-23
1.27425485e-01 3.20259884e-23
1.27465493e-01 3.23407482e-23
1.27505501e-01 3.24724318e-23
1.27545509e-01 3.24195550e-23
1.27585517e-01 3.21816791e-23
1.27625525e-01 3.17594184e-23
1.27665533e-01 3.11544405e-23
1.27705541e-01 3.03694614e-23
1.27745549e-01 2.94082336e-23
1.27785557e-01 2.82755294e-23
1.27825565e-01 2.69771178e-23
1.27865573e-01 2.55197352e-23
1.27905581e-01 2.39110512e-23
1.27945589e-01 2.21596286e-23
1.27985597e-01 2.02748779e-23
1.28025605e-01 1.82670076e-23
1.28065613e-01 1.61469686e-23
1.28105621e-01 1.39263953e-23
1.28145629e-01 1.16175415e-23
1.28185637e-01 9.23321358e-24
1.28225645e-01 6.78669925e-24
1.28265653e-01 4.29169403e-24
1.28305661e-01 1.76222473e-24
1.28345669e-01 -7.87429178e-25
1.28385677e-01 -3.34281594e-24
1.28425685e-01 -5.88939318e-24
1.28465693e-01 -8.41261042e-24
1.28505701e-01 -1.08979920e-23
1.28545709e-01 -1.33312200e-23
1.28585717e-01 -1.56982162e-23
1.28625725e-01 -1.79852236e-23
1.28665733e-01 -2.01788858e-23
1.28705741e-01 -2.22663250e-23
1.28745749e-01 -2.42352174e-23
1.28785757e-01 -2.60738653e-23
1.28825765e-01 -2.77712665e-23
1.28865773e-01 -2.93171798e-23
1.28905781e-01 -3.07021864e-23
1.28945789e-01 -3.19177470e-23
1.28985797e-01 -3.29562537e-23
1.29025805e-01 -3.38110774e-23
1.29065813e-01 -3.44766094e-23
1.29105821e-01 -3.49482974e-23
1.29145829e-01 -3.52226758e-23
1.29185837e-01 -3.52973896e-23
1.29225845e-01 -3.51712127e-23
1.29265853e-01 -3.48440587e-23
1.29305861e-01 -3.43169869e-23
1.29345869e-01 -3.35922000e-23
1.29385877e-01 -3.26730365e-23
1.29425885e-01 -3.15639564e-23
1.29465893e-01 -3.02705200e-23
1.29505901e-01 -2.87993606e-23
1.29545909e-01 -2.71581511e-23
1.29585917e-01 -2.53555645e-23
1.29625925e-01 -2.34012285e-23
1.29665933e-01 -2.13056740e-23
1.29705941e-01 -1.90802794e-23
1.29745949e-01 -1.67372086e-23
1.29785957e-01 -1.42893451e-23
1.29825965e-01 -1.17502212e-23
1.29865973e-01 -9.13394373e-24
1.29905981e-01 -6.45511589e-24
1.29945989e-01 -3.72875583e-24
1.29985997e-01 -9.70212910e-25
1.30026005e-01 1.80491858e-24
1.30066013e-01 4.58088727e-24
1.30106021e-01 7.34187386e-24
1.30146029e-01 1.00720811e-23
1.30186037e-01 1.27558236e-23
1.30226045e-01 1.53776184e-23
1.30266053e-01 1.79222731e-23
1.30306061e-01 2.03749743e-23
1.30346069e-01 2.27213734e-23
1.30386077e-01 2.49476700e-23
1.30426085e-01 2.70406931e-23
1.30466093e-01 2.89879784e-23
1.30506101e-01 3.07778425e-23
1.30546109e-01 3.23994524e-23
1.30586117e-01 3.38428904e-23
1.30626125e-01 3.50992151e-23
1.30666133e-01 3.61605154e-23
1.30706141e-01 3.70199602e-23
1.30746149e-01 3.76718416e-23
1.30786157e-01 3.81116119e-23
1.30826165e-01 3.83359142e-23
1.30866173e-01 3.83426061e-23
1.30906181e-01 3.81307772e-23
1.30946189e-01 3.77007589e-23
1.30986197e-01 3.70541275e-23
1.31026205e-01 3.61937004e-23
1.31066213e-01 3.51235249e-23
1.31106221e-01 3.38488598e-23
1.31146229e-01 3.23761510e-23
1.31186237e-01 3.07129987e-23
1.31226245e-01 2.88681192e-23
1.31266253e-01 2.68512996e-23
1.31306261e-01 2.46733461e-23
1.31346269e-01 2.23460270e-23
1.31386277e-01 1.98820087e-23
1.31426285e-01 1.72947878e-23
1.31466293e-01 1.45986174e-23
1.31506301e-01 1.18084283e-23
1.31546309e-01 8.93974752e-24
1.31586317e-01 6.00861134e-24
1.31626325e-01 3.03147651e-24
1.31666333e-01 2.51278999e-26
1.31706341e-01 -2.99341583e-24
1.31746349e-01 -6.00699828e-24
1.31786357e-01 -8.99842254e-24
1.31826365e-01 -1.19505491e-23
1.31866373e-01 -1.48463936e-23
1.31906381e-01 -1.76692247e-23
1.31946389e-01 -2.04026597e-23
1.31986397e-01 -2.30307603e-23
1.32026405e-01 -2.55381241e-23
1.32066413e-01 -2.79099757e-23
1.32106421e-01 -3.01322525e-23
1.32146429e-01 -3.21916883e-23
1.32186437e-01 -3.40758917e-23
1.32226445e-01 -3.57734206e-23
1.32266453e-01 -3.72738509e-23
1.32306461e-01 -3.85678403e-23
1.32346469e-01 -3.96471856e-23
1.32386477e-01 -4.05048742e-23
1.32426485e-01 -4.11351288e-23
1.32466493e-01 -4.15334454e-23
1.32506501e-01 -4.16966238e-23
1.32546509e-01 -4.16227912e-23
1.32586517e-01 -4.13114184e-23
1.32626525e-01 -4.07633278e-23
1.32666533e-01 -3.99806947e-23
1.32706541e-01 -3.89670395e-23
1.32746549e-01 -3.77272140e-23
1.32786557e-01 -3.62673783e-23
1.32826565e-01 -3.45949712e-23
1.32866573e-01 -3.27186731e-23
1.32906581e-01 -3.06483613e-23
1.32946589e-01 -2.83950585e-23
1.32986597e-01 -2.59708747e-23
1.33026605e-01 -2.33889423e-23
1.33066613e-01 -2.06633456e-23
1.33106621e-01 -1.78090442e-23
1.33146629e-01 -1.48417914e-23
1.33186637e-01 -1.17780472e-23
1.33226645e-01 -8.63488771e-24
1.33266653e-01 -5.42991021e-24
1.33306661e-01 -2.18113481e-24
1.33346669e-01 1.09309651e-24
1.33386677e-01 4.37422310e-24
1.33426685e-01 7.64357065e-24
1.33466693e-01 1.08824571e-23
1.33506701e-01 1.40722991e-23
1.33546709e-01 1.71947184e-23
1.33586717e-01 2.02316473e-23
1.33626725e-01 2.31654331e-23
1.33666733e-01 2.59789400e-23
1.33706741e-01 2.86556494e-23
1.33746749e-01 3.11797559e-23
1.33786757e-01 3.35362606e-23
1.33826765e-01 3.57110601e-23
1.33866773e-01 3.76910297e-23
1.33906781e-01 3.94641028e-23
1.33946789e-01 4.10193439e-23
1.33986797e-01 4.23470150e-23
1.34026805e-01 4.34386362e-23
1.34066813e-01 4.42870392e-23
1.34106821e-01 4.48864132e-23
1.34146829e-01 4.52323435e-23
1.34186837e-01 4.53218423e-23
1.34226845e-01 4.51533716e-23
1.34266853e-01 4.47268574e-23
1.34306861e-01 4.40436965e-23
1.34346869e-01 4.31067537e-23
1.34386877e-01 4.19203523e-23
1.34426885e-01 4.04902545e-23
1.34466893e-01 3.88236348e-23
1.34506901e-01 3.69290444e-23
1.34546909e-01 3.48163685e-23
1.34586917e-01 3.24967746e-23
1.34626925e-01 2.99826548e-23
1.34666933e-01 2.72875592e-23
1.34706941e-01 2.44261241e-23
1.34746949e-01 2.14139925e-23
1.34786957e-01 1.82677289e-23
1.34826965e-01 1.50047290e-23
1.34866973e-01 1.16431234e-23
1.34906981e-01 8.20167752e-24
1.34946989e-01 4.69968709e-24
1.34986997e-01 1.15687025e-24
1.35027005e-01 -2.40674309e-24
1.35067013e-01 -5.97092418e-24
1.35107021e-01 -9.51535996e-24
1.35147029e-01 -1.30197685e-23
1.35187037e-01 -1.64640146e-23
1.35227045e-01 -1.98282254e-23
1.35267053e-01 -2.30929045e-23
1.35307061e-01 -2.62390447e-23
1.35347069e-01 -2.92482381e-23
1.35387077e-01 -3.21027839e-23
1.35427085e-01 -3.47857916e-23
1.35467093e-01 -3.72812806e-23
1.35507101e-01 -3.95742753e-23
1.35547109e-01 -4.16508943e-23
1.35587117e-01 -4.34984335e-23
1.35627125e-01 -4.51054441e-23
1.35667133e-01 -4.64618019e-23
1.35707141e-01 -4.75587712e-23
1.35747149e-01 -4.83890595e-23
1.35787157e-01 -4.89468652e-23
1.35827165e-01 -4.92279165e-23
1.35867173e-01 -4.92295021e-23
1.35907181e-01 -4.89504926e-23
1.35947189e-01 -4.83913534e-23
1.35987197e-01 -4.75541486e-23
1.36027205e-01 -4.64425354e-23
1.36067213e-01 -4.50617498e-23
1.36107221e-01 -4.34185830e-23
1.36147229e-01 -4.15213491e-23
1.36187237e-01 -3.93798435e-23
1.36227245e-01 -3.70052932e-23
1.36267253e-01 -3.44102986e-23
1.36307261e-01 -3.16087671e-23
1.36347269e-01 -2.86158392e-23
1.36387277e-01 -2.54478067e-23
1.36427285e-01 -2.21220252e-23
1.36467293e-01 -1.86568187e-23
1.36507301e-01 -1.50713795e-23
1.36547309e-01 -1.13856621e-23
1.36587317e-01 -7.62027262e-24
1.36627325e-01 -3.79635388e-24
1.36667333e-01 6.45329386e-26
1.36707341e-01 3.94052951e-24
1.36747349e-01 7.80960374e-24
1.36787357e-01 1.16496747e-23
1.36827365e-01 1.54387382e-23
1.36867373e-01 1.91549927e-23
1.36907381e-01 2.27769640e-23
1.36947389e-01 2.62836296e-23
1.36987397e-01 2.96545397e-23
1.37027405e-01 3.28699362e-23
1.37067413e-01 3.59108685e-23
1.37107421e-01 3.87593043e-23
1.37147429e-01 4.13982361e-23
1.37187437e-01 4.38117826e-23
1.37227445e-01 4.59852833e-23
1.37267453e-01 4.79053874e-23
1.37307461e-01 4.95601345e-23
1.37347469e-01 5.09390293e-23
1.37387477e-01 5.20331062e-23
1.37427485e-01 5.28349874e-23
1.37467493e-01 5.33389309e-23
1.37507502e-01 5.35408700e-23
1.37547510e-01 5.34384430e-23
1.37587518e-01 5.30310135e-23
1.37627526e-01 5.23196811e-23
1.37667534e-01 5.13072820e-23
1.37707542e-01 4.99983798e-23
1.37747550e-01 4.83992466e-23
1.37787558e-01 4.65178336e-23
1.37827566e-01 4.43637330e-23
1.37867574e-01 4.19481297e-23
1.37907582e-01 3.92837442e-23
1.37947590e-01 3.63847656e-23
1.37987598e-01 3.32667773e-23
1.38027606e-01 2.99466734e-23
1.38067614e-01 2.64425679e-23
1.38107622e-01 2.27736961e-23
1.38147630e-01 1.89603095e-23
1.38187638e-01 1.50235645e-23
1.38227646e-01 1.09854055e-23
1.38267654e-01 6.86844303e-24
1.38307662e-01 2.69582721e-24
1.38347670e-01 -1.50888170e-24
1.38387678e-01 -5.72184609e-24
1.38427686e-01 -9.91908572e-24
1.38467694e-01 -1.40766139e-23
1.38507702e-01 -1.81705740e-23
1.38547710e-01 -2.21773762e-23
1.38587718e-01 -2.60738329e-23
1.38627726e-01 -2.98372925e-23
1.38667734e-01 -3.34457706e-23
1.38707742e-01 -3.68780781e-23
1.38747750e-01 -4.01139450e-23
1.38787758e-01 -4.31341398e-23
1.38827766e-01 -4.59205833e-23
1.38867774e-01 -4.84564561e-23
1.38907782e-01 -5.07262995e-23
1.38947790e-01 -5.27161092e-23
1.38987798e-01 -5.44134211e-23
1.39027806e-01 -5.58073881e-23
1.39067814e-01 -5.68888486e-23
1.39107822e-01 -5.76503859e-23
1.39147830e-01 -5.80863766e-23
1.39187838e-01 -5.81930307e-23
1.39227846e-01 -5.79684200e-23
1.39267854e-01 -5.74124967e-23
1.39307862e-01 -5.65271014e-23
1.39347870e-01 -5.53159599e-23
1.39387878e-01 -5.37846697e-23
1.39427886e-01 -5.19406756e-23
1.39467894e-01 -4.97932344e-23
1.39507902e-01 -4.73533699e-23
1.39547910e-01 -4.46338166e-23
1.39587918e-01 -4.16489544e-23
1.39627926e-01 -3.84147331e-23
1.39667934e-01 -3.49485877e-23
1.39707942e-01 -3.12693449e-23
1.39747950e-01 -2.73971217e-23
1.39787958e-01 -2.33532156e-23
1.39827966e-01 -1.91599880e-23
1.39867974e-01 -1.48407413e-23
1.39907982e-01 -1.04195893e-23
1.39947990e-01 -5.92132350e-24
1.39987998e-01 -1.37127424e-24
1.40028006e-01 3.20483140e-24
1.40068014e-01 7.78101470e-24
1.40108022e-01 1.23311923e-23
1.40148030e-01 1.68293247e-23
1.40188038e-01 2.12495643e-23
1.40228046e-01 2.55664042e-23
1.40268054e-01 2.97548245e-23
1.40308062e-01 3.37904370e-23
1.40348070e-01 3.76496266e-23
1.40388078e-01 4.13096891e-23
1.40428086e-01 4.47489646e-23
1.40468094e-01 4.79469645e-23
1.40508102e-01 5.08844933e-23
1.40548110e-01 5.35437635e-23
1.40588118e-01 5.59085020e-23
1.40628126e-01 5.79640495e-23
1.40668134e-01 5.96974500e-23
1.40708142e-01 6.10975321e-23
1.40748150e-01 6.21549792e-23
1.40788158e-01 6.28623905e-23
1.40828166e-01 6.32143305e-23
1.40868174e-01 6.32073684e-23
1.40908182e-01 6.28401049e-23
1.40948190e-01 6.21131890e-23
1.40988198e-01 6.10293224e-23
1.41028206e-01 5.95932518e-23
1.41068214e-01 5.78117509e-23
1.41108222e-01 5.56935892e-23
1.41148230e-01 5.32494902e-23
1.41188238e-01 5.04920785e-23
1.41228246e-01 4.74358148e-23
1.41268254e-01 4.40969214e-23
1.41308262e-01 4.04932965e-23
1.41348270e-01 3.66444191e-23
1.41388278e-01 3.25712441e-23
1.41428286e-01 2.82960887e-23
1.41468294e-01 2.38425113e-23
1.41508302e-01 1.92351811e-23
1.41548310e-01 1.44997432e-23
1.41588318e-01 9.66267513e-24
1.41628326e-01 4.75114025e-24
1.41668334e-01 -2.07164907e-25
1.41708342e-01 -5.18416618e-24
1.41748350e-01 -1.01515703e-23
1.41788358e-01 -1.50810252e-23
1.41828366e-01 -1.99442816e-23
1.41868374e-01 -2.47133542e-23
1.41908382e-01 -2.93606824e-23
1.41948390e-01 -3.38592889e-23
1.41988398e-01 -3.81829361e-23
1.42028406e-01 -4.23062786e-23
1.42068414e-01 -4.62050106e-23
1.42108422e-01 -4.98560097e-23
1.42148430e-01 -5.32374725e-23
1.42188438e-01 -5.63290446e-23
1.42228446e-01 -5.91119423e-23
1.42268454e-01 -6.15690661e-23
1.42308462e-01 -6.36851047e-23
1.42348470e-01 -6.54466297e-23
1.42388478e-01 -6.68421794e-23
1.42428486e-01 -6.78623322e-23
1.42468494e-01 -6.84997686e-23
1.42508502e-01 -6.87493210e-23
1.42548510e-01 -6.86080120e-23
1.42588518e-01 -6.80750801e-23
1.42628526e-01 -6.71519932e-23
1.42668534e-01 -6.58424485e-23
1.42708542e-01 -6.41523610e-23
1.42748550e-01 -6.20898386e-23
1.42788558e-01 -5.96651443e-23
1.42828566e-01 -5.68906466e-23
1.42868574e-01 -5.37807575e-23
1.42908582e-01 -5.03518584e-23
1.42948590e-01 -4.66222147e-23
1.42988598e-01 -4.26118793e-23
1.43028606e-01 -3.83425853e-23
1.43068614e-01 -3.38376289e-23
1.43108622e-01 -2.91217432e-23
1.43148630e-01 -2.42209623e-23
1.43188638e-01 -1.91624789e-23
1.43228646e-01 -1.39744935e-23
1.43268654e-01 -8.68605770e-24
1.43308662e-01 -3.32691219e-24
1.43348670e-01 2.07268008e-24
1.43388678e-01 7.48210433e-24
1.43428686e-01 1.28705670e-23
1.43468694e-01 1.82072705e-23
1.43508702e-01 2.34615889e-23
1.43548710e-01 2.86032429e-23
1.43588718e-01 3.36024744e-23
1.43628726e-01 3.84302173e-23
1.43668734e-01 4.30582667e-23
1.43708742e-01 4.74594428e-23
1.43748750e-01 5.16077500e-23
1.43788758e-01 5.54785298e-23
1.43828766e-01 5.90486068e-23
1.43868774e-01 6.22964266e-23
1.43908782e-01 6.52021851e-23
1.43948790e-01 6.77479486e-23
1.43988798e-01 6.99177635e-23
1.44028806e-01 7.16977550e-23
1.44068814e-01 7.30762148e-23
1.44108822e-01 7.40436760e-23
1.44148830e-01 7.45929767e-23
1.44188838e-01 7.47193096e-23
1.44228846e-01 7.44202590e-23
1.44268854e-01 7.36958242e-23
1.44308862e-01 7.25484291e-23
1.44348870e-01 7.09829182e-23
1.44388878e-01 6.90065384e-23
1.44428886e-01 6.66289077e-23
1.44468894e-01 6.38619699e-23
1.44508902e-01 6.07199353e-23
1.44548910e-01 5.72192096e-23
1.44588918e-01 5.33783083e-23
1.44628926e-01 4.92177605e-23
1.44668934e-01 4.47599993e-23
1.44708942e-01 4.00292418e-23
1.44748950e-01 3.50513584e-23
1.44788958e-01 2.98537316e-23
1.44828966e-01 2.44651062e-23
1.44868974e-01 1.89154311e-23
1.44908982e-01 1.32356929e-23
1.44948990e-01 7.45774411e-24
1.44988998e-01 1.61412444e-24
1.45029006e-01 -4.26212150e-24
1.45069014e-01 -1.01376307e-23
1.45109022e-01 -1.59789106e-23
1.45149030e-01 -2.17525295e-23
1.45189038e-01 -2.74253073e-23
1.45229046e-01 -3.29645057e-23
1.45269054e-01 -3.83380165e-23
1.45309062e-01 -4.35145472e-23
1.45349070e-01 -4.84638026e-23
1.45389078e-01 -5.31566616e-23
1.45429086e-01 -5.75653477e-23
1.45469094e-01 -6.16635927e-23
1.45509102e-01 -6.54267926e-23
1.45549110e-01 -6.88321548e-23
1.45589118e-01 -7.18588344e-23
1.45629126e-01 -7.44880619e-23
1.45669134e-01 -7.67032576e-23
1.45709142e-01 -7.84901354e-23
1.45749150e-01 -7.98367935e-23
1.45789158e-01 -8.07337911e-23
1.45829166e-01 -8.11742130e-23
1.45869174e-01 -8.11537184e-23
1.45909182e-01 -8.06705766e-23
1.45949190e-01 -7.97256866e-23
1.45989198e-01 -7.83225831e-23
1.46029206e-01 -7.64674267e-23
1.46069214e-01 -7.41689794e-23
1.46109222e-01 -7.14385650e-23
1.46149230e-01 -6.82900147e-23
1.46189238e-01 -6.47395987e-23
1.46229246e-01 -6.08059427e-23
1.46269254e-01 -5.65099319e-23
1.46309262e-01 -5.18746002e-23
1.46349270e-01 -4.69250082e-23
1.46389278e-01 -4.16881080e-23
1.46429286e-01 -3.61925975e-23
1.46469294e-01 -3.04687636e-23
1.46509302e-01 -2.45483161e-23
1.46549310e-01 -1.84642126e-23
1.46589318e-01 -1.22504756e-23
1.46629326e-01 -5.94200273e-24
1.46669334e-01 4.25628203e-25
1.46709342e-01 6.81635976e-24
1.46749350e-01 1.31938582e-23
1.46789358e-01 1.95217197e-23
1.46829366e-01 2.57636773e-23
1.46869374e-01 3.18838082e-23
1.46909382e-01 3.78467403e-23
1.46949390e-01 4.36178553e-23
1.46989398e-01 4.91634898e-23
1.47029406e-01 5.44511306e-23
1.47069414e-01 5.94496044e-23
1.47109422e-01 6.41292615e-23
1.47149430e-01 6.84621505e-23
1.47189438e-01 7.24221842e-23
1.47229446e-01 7.59852963e-23
1.47269454e-01 7.91295864e-23
1.47309462e-01 8.18354535e-23
1.47349470e-01 8.40857169e-23
1.47389478e-01 8.58657241e-23
1.47429486e-01 8.71634440e-23
1.47469494e-01 8.79695465e-23
1.47509502e-01 8.82774660e-23
1.47549510e-01 8.80834503e-23
1.47589518e-01 8.73865931e-23
1.47629526e-01 8.61888507e-23
1.47669534e-01 8.44950420e-23
1.47709542e-01 8.23128329e-23
1.47749550e-01 7.96527037e-23
1.47789558e-01 7.65279010e-23
1.47829566e-01 7.29543728e-23
1.47869574e-01 6.89506891e-23
1.47909582e-01 6.45379457e-23
1.47949590e-01 5.97396550e-23
1.47989598e-01 5.45816209e-23
1.48029606e-01 4.90918014e-23
1.48069614e-01 4.33001576e-23
1.48109622e-01 3.72384912e-23
1.48149630e-01 3.09402703e-23
1.48189638e-01 2.44404457e-23
1.48229646e-01 1.77752573e-23
1.48269654e-01 1.09820328e-23
1.48309662e-01 4.09897948e-24
1.48349670e-01 -2.83503036e-24
1.48389678e-01 -9.78067807e-24
1.48429686e-01 -1.66984211e-23
1.48469694e-01 -2.35487173e-23
1.48509702e-01 -3.02922505e-23
1.48549710e-01 -3.68901557e-23
1.48589718e-01 -4.33042417e-23
1.48629726e-01 -4.94972123e-23
1.48669734e-01 -5.54328820e-23
1.48709742e-01 -6.10763868e-23
1.48749750e-01 -6.63943882e-23
1.48789758e-01 -7.13552695e-23
1.48829766e-01 -7.59293227e-23
1.48869774e-01 -8.00889257e-23
1.48909782e-01 -8.38087077e-23
1.48949790e-01 -8.70657034e-23
1.48989798e-01 -8.98394930e-23
1.49029806e-01 -9.21123294e-23
1.49069814e-01 -9.38692494e-23
1.49109822e-01 -9.50981706e-23
1.49149830e-01 -9.57899716e-23
1.49189838e-01 -9.59385561e-23
1.49229846e-01 -9.55408996e-23
1.49269854e-01 -9.45970787e-23
1.49309862e-01 -9.31102837e-23
1.49349870e-01 -9.10868125e-23
1.49389878e-01 -8.85360471e-23
1.49429886e-01 -8.54704128e-23
1.49469894e-01 -8.19053191e-23
1.49509902e-01 -7.78590844e-23
1.49549910e-01 -7.33528429e-23
1.49589918e-01 -6.84104355e-23
1.49629926e-01 -6.30582847e-23
1.49669934e-01 -5.73252545e-23
1.49709942e-01 -5.12424954e-23
1.49749950e-01 -4.48432765e-23
1.49789958e-01 -3.81628036e-23
1.49829966e-01 -3.12380273e-23
1.49869974e-01 -2.41074382e-23
1.49909982e-01 -1.68108548e-23
1.49949990e-01 -9.38920122e-24
1.49989998e-01 -1.88427841e-24
1.50030006e-01 5.64450803e-24
1.50070014e-01 1.31130671e-23
1.50110022e-01 2.04773613e-23
1.50150030e-01 2.76959992e-23
1.50190038e-01 3.47285814e-23
1.50230046e-01 4.15359259e-23
1.50270054e-01 4.80802863e-23
1.50310062e-01 5.43255593e-23
1.50350070e-01 6.02374843e-23
1.50390078e-01 6.57838295e-23
1.50430086e-01 7.09345675e-23
1.50470094e-01 7.56620365e-23
1.50510102e-01 7.99410883e-23
1.50550110e-01 8.37492206e-23
1.50590118e-01 8.70666946e-23
1.50630126e-01 8.98766357e-23
